Type_MLT,Family,Type,Sex,E0,age,mxn,qxn,lxn,Lxn,dxn,Txn,sxn,exn,axn
CD,East,CD East,Male,38,65,0.06216,0.26960,28288,122688,7626,277781,0.68091,9.82,2.541
CD,East,CD East,Male,38,70,0.09395,0.37987,20661,83539,7849,155092,0.55664,7.51,2.481
CD,East,CD East,Male,38,75,0.14383,0.52202,12813,46501,6689,71553,0.41090,5.58,2.374
CD,East,CD East,Male,38,80,0.21634,0.67496,6124,19107,4134,25052,0.26669,4.09,2.215
CD,East,CD East,Male,38,85,0.31623,0.80952,1991,5096,1611,5945,0.15347,2.99,1.986
CD,East,CD East,Male,38,90,0.43604,0.89930,379,782,341,849,0.08204,2.24,1.733
CD,East,CD East,Male,38,95,0.56434,0.94822,38,64,36,67,0.04367,1.76,1.499
CD,East,CD East,Male,38,100,0.68569,0.97171,2,3,2,3,0.02492,1.45,1.313
CD,East,CD East,Male,38,105,0.78703,0.98256,0,0,0,0,0.01599,1.27,1.182
CD,East,CD East,Male,38,110,0.86286,0.98769,0,0,0,0,0.01164,1.16,1.097
CD,East,CD East,Male,38,115,0.91492,0.99025,0,0,0,0,0.00942,1.09,1.044
CD,East,CD East,Male,38,120,0.94855,0.99159,0,0,0,0,0.00824,1.05,1.012
CD,East,CD East,Male,38,125,0.96943,0.99232,0,0,0,0,0.00764,1.03,0.993
CD,East,CD East,Male,38,130,0.98180,1.00000,0,0,0,0,,1.02,1.019
CD,East,CD East,Male,39,0,0.28965,0.24024,100000,82943,24024,3900000,0.73048,39.00,0.290
CD,East,CD East,Male,39,1,0.02846,0.10573,75976,282299,8033,3817057,0.91328,50.24,1.311
CD,East,CD East,Male,39,5,0.00625,0.03070,67942,333567,2086,3534759,0.97960,52.03,2.054
CD,East,CD East,Male,39,10,0.00307,0.01522,65857,326763,1003,3201192,0.98152,48.61,2.487
CD,East,CD East,Male,39,15,0.00485,0.02401,64854,320725,1557,2874429,0.96966,44.32,2.724
CD,East,CD East,Male,39,20,0.00718,0.03525,63297,310994,2231,2553704,0.96416,40.34,2.539
CD,East,CD East,Male,39,25,0.00731,0.03588,61066,299847,2191,2242710,0.96260,36.73,2.499
CD,East,CD East,Male,39,30,0.00812,0.03981,58874,288633,2344,1942864,0.95608,33.00,2.551
CD,East,CD East,Male,39,35,0.01001,0.04884,56531,275955,2761,1654231,0.94532,29.26,2.574
CD,East,CD East,Male,39,40,0.01260,0.06114,53769,260865,3288,1378276,0.93124,25.63,2.572
CD,East,CD East,Male,39,45,0.01609,0.07742,50482,242928,3908,1117411,0.91176,22.13,2.574
CD,East,CD East,Male,39,50,0.02120,0.10084,46573,221491,4696,874482,0.88346,18.78,2.578
CD,East,CD East,Male,39,55,0.02890,0.13504,41877,195678,5655,652991,0.84192,15.59,2.576
CD,East,CD East,Male,39,60,0.04092,0.18610,36222,164745,6741,457314,0.77818,12.63,2.572
CD,East,CD East,Male,39,65,0.06100,0.26526,29481,128201,7820,292569,0.68556,9.92,2.544
CD,East,CD East,Male,39,70,0.09236,0.37476,21661,87890,8118,164368,0.56198,7.59,2.485
